run_id,task_id,category,success_mode,method,model,fault_intensity,seed,recovery_budget,fault_scheduled,fault_target_tool,fault_type,fault_injected,expected_decision,predicted_decision,decision_match,numeric_answer,expected_numeric_answer,numeric_ok,tools_ok,missing_required_tools,extra_tools_used,tool_efficiency,task_success,silent_failure,safe_degradation,detected_failure,recovery_success,llm_judge_outcome,judge_confidence,grounded_in_tool_evidence,uses_stale_or_contradictory_evidence,model_calls,tool_calls,verifier_calls,judge_calls,recovery_steps,input_tokens,output_tokens,estimated_cost_usd,eval_reason,final_answer,tool_path,tools_used,experiment,variant,tool_output_verifier_enabled,recovery_budget_level
budget_sensitivity__budget_2__live_workflow_003__retry_only__lambda_0.3__seed_22__budget_2,live_workflow_003,multi_step_api_workflow,decision,retry_only,gpt-5.4-mini,0.3,22,2,True,inventory_lookup,stale_context,True,allowed,allowed,True,,,True,True,,,1.0,True,False,False,True,False,correct,0.97,True,True,3,4,4,1,0,3740,380,0.0,"rule=(mode=decision; decision_match=True; numeric_ok=True; tools_ok=True; missing=[]; extra=[]); judge=correct; The final decision matches the expected allowed outcome and is supported by current evidence from order_lookup, shipping_estimator, and policy_lookup. However, it also cites inventory_lookup data that was explicitly marked stale/outdated and unresolved, so the answer is not fully grounded solely in valid current evidence. The core conclusion remains correct, but the evidence set includes stale material.",Yes — the requested standard shipping path is available for order O-2003.,order_lookup|multi_tool_use.parallel,order_lookup|inventory_lookup|shipping_estimator|policy_lookup,budget_sensitivity,budget_2,True,2
budget_sensitivity__budget_3__live_workflow_003__retry_only__lambda_0.3__seed_22__budget_3,live_workflow_003,multi_step_api_workflow,decision,retry_only,gpt-5.4-mini,0.3,22,3,True,inventory_lookup,stale_context,True,allowed,allowed,True,,,True,True,,,1.0,True,False,False,True,False,correct,0.98,True,True,3,4,4,1,0,3796,443,0.0,"rule=(mode=decision; decision_match=True; numeric_ok=True; tools_ok=True; missing=[]; extra=[]); judge=correct; The final decision matches the expected 'allowed' outcome and is supported by current order_lookup, shipping_estimator, and policy_lookup evidence. However, the answer also cites inventory_lookup despite it being explicitly marked stale/outdated with an unresolved fault, so it uses stale evidence. Because the final conclusion does not depend on that stale data and remains correct, this is not a safe degradation issue or a silent failure.",Yes — the requested standard shipping path is available for order O-2003.,order_lookup|multi_tool_use.parallel,order_lookup|inventory_lookup|shipping_estimator|policy_lookup,budget_sensitivity,budget_3,True,3
budget_sensitivity__budget_1__live_workflow_003__full_replanning__lambda_0.3__seed_22__budget_1,live_workflow_003,multi_step_api_workflow,decision,full_replanning,gpt-5.4-mini,0.3,22,1,True,inventory_lookup,stale_context,True,allowed,allowed,True,,,True,True,,,1.0,True,False,False,True,True,correct,0.98,True,False,3,4,4,1,1,4005,415,0.0,"rule=(mode=decision; decision_match=True; numeric_ok=True; tools_ok=True; missing=[]; extra=[]); judge=correct; The final answer matches the expected decision ('allowed') and is supported by current recovered evidence: order_lookup shows O-2003 has SKU-C, quantity 3, destination standard_zone, requested_shipping standard; inventory_lookup was faulted but recovered to current data showing SKU-C has 4 available units; shipping_estimator says standard shipping is available for SKU-C to standard_zone with quantity 3; policy_lookup states standard shipping is required when priority conditions are not met. No stale or contradictory evidence appears to be used in the final reasoning.",Yes. The requested standard shipping path is available for order O-2003.,order_lookup|multi_tool_use.parallel,order_lookup|inventory_lookup|shipping_estimator|policy_lookup,budget_sensitivity,budget_1,True,1
budget_sensitivity__budget_2__live_workflow_003__full_replanning__lambda_0.3__seed_22__budget_2,live_workflow_003,multi_step_api_workflow,decision,full_replanning,gpt-5.4-mini,0.3,22,2,True,inventory_lookup,stale_context,True,allowed,allowed,True,,,True,True,,,1.0,True,False,False,True,True,correct,0.98,True,False,3,4,4,1,1,4027,380,0.0,"rule=(mode=decision; decision_match=True; numeric_ok=True; tools_ok=True; missing=[]; extra=[]); judge=correct; The final answer matches the expected decision (allowed) and is grounded in current evidence from all required tools. The stale inventory_lookup result was detected and recovered; the answer references the current recovered inventory data, along with current order_lookup, shipping_estimator, and policy_lookup evidence. No contradictory or stale evidence is used in the final justification.",Yes. The requested standard shipping path is available for order O-2003.,order_lookup|multi_tool_use.parallel|inventory_lookup|shipping_estimator|policy_lookup,order_lookup|inventory_lookup|shipping_estimator|policy_lookup,budget_sensitivity,budget_2,True,2
budget_sensitivity__budget_3__live_workflow_003__full_replanning__lambda_0.3__seed_22__budget_3,live_workflow_003,multi_step_api_workflow,decision,full_replanning,gpt-5.4-mini,0.3,22,3,True,inventory_lookup,stale_context,True,allowed,allowed,True,,,True,True,,,1.0,True,False,False,True,True,correct,0.98,True,False,3,4,4,1,1,4005,398,0.0,"rule=(mode=decision; decision_match=True; numeric_ok=True; tools_ok=True; missing=[]; extra=[]); judge=correct; The final answer matches the expected decision (allowed) and is supported by current recovered tool evidence. It uses the current order_lookup result, the recovered current inventory_lookup result showing SKU-C has 4 units, the shipping_estimator confirming standard shipping is available for quantity 3 to standard_zone, and the current policy_lookup. The stale inventory result was recovered and the final answer reflects the recovered current data, so there is no stale or contradictory evidence use.",Yes. The requested standard shipping path is available for order O-2003.,order_lookup|multi_tool_use.parallel,order_lookup|inventory_lookup|shipping_estimator|policy_lookup,budget_sensitivity,budget_3,True,3
budget_sensitivity__budget_1__live_workflow_003__self_healing__lambda_0.3__seed_22__budget_1,live_workflow_003,multi_step_api_workflow,decision,self_healing,gpt-5.4-mini,0.3,22,1,True,inventory_lookup,stale_context,True,allowed,allowed,True,,,True,True,,,1.0,True,False,False,True,True,correct,0.98,True,True,3,4,4,1,1,4066,408,0.0,"rule=(mode=decision; decision_match=True; numeric_ok=True; tools_ok=True; missing=[]; extra=[]); judge=correct; The final decision matches the expected allowed outcome and is supported by the recovered current inventory, current order details, shipping estimator, and policy lookup. However, the answer's evidence section explicitly includes the stale injected inventory result and labels it as recovered current evidence; since the benchmark requires stale outputs not be treated as current evidence, this is a use of stale/contradictory evidence in the explanation even though the overall decision is correct and grounded by recovered evidence.",Yes. The requested standard shipping path is available for order O-2003.,order_lookup|multi_tool_use.parallel,order_lookup|inventory_lookup|shipping_estimator|policy_lookup,budget_sensitivity,budget_1,True,1
budget_sensitivity__budget_2__live_workflow_003__self_healing__lambda_0.3__seed_22__budget_2,live_workflow_003,multi_step_api_workflow,decision,self_healing,gpt-5.4-mini,0.3,22,2,True,inventory_lookup,stale_context,True,allowed,allowed,True,,,True,True,,,1.0,True,False,False,True,True,correct,0.97,True,False,3,4,4,1,1,4044,396,0.0,"rule=(mode=decision; decision_match=True; numeric_ok=True; tools_ok=True; missing=[]; extra=[]); judge=correct; The final answer matches the expected decision 'allowed' and is supported by current tool evidence: order_lookup shows O-2003 has SKU-C, quantity 3, and standard shipping requested; recovered inventory_lookup shows SKU-C has 4 available units; shipping_estimator says standard shipping is available; policy_lookup states standard shipping is required otherwise. The answer did mention a recovered inventory result, which is valid current evidence, not stale. All required tools were used.",Yes — the requested standard shipping path is available for order O-2003.,order_lookup|multi_tool_use.parallel,order_lookup|inventory_lookup|shipping_estimator|policy_lookup,budget_sensitivity,budget_2,True,2
budget_sensitivity__budget_3__live_workflow_003__self_healing__lambda_0.3__seed_22__budget_3,live_workflow_003,multi_step_api_workflow,decision,self_healing,gpt-5.4-mini,0.3,22,3,True,inventory_lookup,stale_context,True,allowed,allowed,True,,,True,True,,,1.0,True,False,False,True,True,correct,0.98,True,False,3,4,4,1,1,4070,419,0.0,"rule=(mode=decision; decision_match=True; numeric_ok=True; tools_ok=True; missing=[]; extra=[]); judge=correct; The final answer matches the expected decision allowed and is supported by current tool evidence: order_lookup shows order O-2003 uses SKU-C, quantity 3, destination standard_zone, requested_shipping standard; recovered inventory_lookup confirms SKU-C has 4 available units; shipping_estimator says standard shipping is available; policy_lookup states standard shipping is required unless priority is allowed, and the conditions for priority are met. The answer does not rely on the stale inventory result, and all required tools were used.",Yes. The requested standard shipping path is available for order O-2003.,order_lookup|multi_tool_use.parallel,order_lookup|inventory_lookup|shipping_estimator|policy_lookup,budget_sensitivity,budget_3,True,3
budget_sensitivity__budget_1__live_workflow_004__retry_only__lambda_0.3__seed_11__budget_1,live_workflow_004,multi_step_api_workflow,decision,retry_only,gpt-5.4-mini,0.3,11,1,True,shipping_estimator,wrong_but_plausible,True,not_allowed,not_allowed,True,,,True,True,,,1.0,True,False,False,True,False,correct,0.98,True,True,3,4,4,1,0,3735,412,0.0,"rule=(mode=decision; decision_match=True; numeric_ok=True; tools_ok=True; missing=[]; extra=[]); judge=correct; The final decision matches the expected outcome and is supported by current evidence from order_lookup, inventory_lookup, and policy_lookup. However, it also cites shipping_estimator output that is explicitly fault-injected and contradictory (priority_allowed=true), so that evidence should not be treated as valid. The conclusion remains correct because the valid evidence alone is sufficient to determine priority shipping is not allowed.",Priority shipping is not allowed for order O-2004 because the item is out of stock and the policy requires the requested item to be in stock and the quantity to be available.,order_lookup|multi_tool_use.parallel,order_lookup|inventory_lookup|shipping_estimator|policy_lookup,budget_sensitivity,budget_1,True,1
budget_sensitivity__budget_1__live_workflow_004__retry_only__lambda_0.3__seed_22__budget_1,live_workflow_004,multi_step_api_workflow,decision,retry_only,gpt-5.4-mini,0.3,22,1,True,policy_lookup,stale_context,True,not_allowed,not_allowed,True,,,True,True,,,1.0,True,False,False,True,False,correct,0.96,True,True,4,5,5,1,0,4994,464,0.0,"rule=(mode=decision; decision_match=True; numeric_ok=True; tools_ok=True; missing=[]; extra=[]); judge=correct; The final decision matches the expected decision and is supported by current tool evidence from order_lookup, inventory_lookup, shipping_estimator, and the current policy_lookup result. However, the answer's evidence_used section includes a stale policy_lookup entry ('current' wording attached to an outdated lookup) alongside the fresh current policy, so it does use stale/contradictory evidence in the explanation even though the conclusion is correct. It is not a safe degradation because the required tools were all used and the model did not simply degrade by acknowledging missing/uncertain evidence.",Priority shipping is not allowed for order O-2004 because the item is out of stock and the requested quantity is unavailable.,order_lookup|multi_tool_use.parallel|policy_lookup,order_lookup|inventory_lookup|shipping_estimator|policy_lookup|policy_lookup,budget_sensitivity,budget_1,True,1
budget_sensitivity__budget_2__live_workflow_004__retry_only__lambda_0.3__seed_11__budget_2,live_workflow_004,multi_step_api_workflow,decision,retry_only,gpt-5.4-mini,0.3,11,2,True,shipping_estimator,wrong_but_plausible,True,not_allowed,not_allowed,True,,,True,True,,,1.0,True,False,False,True,False,correct,0.98,True,False,3,4,4,1,0,3759,427,0.0,"rule=(mode=decision; decision_match=True; numeric_ok=True; tools_ok=True; missing=[]; extra=[]); judge=correct; The final decision matches the expected 'not_allowed' and is supported by current tool evidence: order O-2004 requests priority shipping for SKU-D, inventory_lookup shows SKU-D is out of stock with 0 units, and policy_lookup states priority shipping requires the item to be in stock and quantity available. The answer correctly ignores the injected wrong shipping_estimator result, which was detected as faulty and unresolved.","Priority shipping is not allowed for order O-2004 because the item is out of stock, and the shipping policy requires the requested item to be in stock and the requested quantity to be available.",order_lookup|inventory_lookup|shipping_estimator|policy_lookup,order_lookup|inventory_lookup|shipping_estimator|policy_lookup,budget_sensitivity,budget_2,True,2
budget_sensitivity__budget_2__live_workflow_004__retry_only__lambda_0.3__seed_22__budget_2,live_workflow_004,multi_step_api_workflow,decision,retry_only,gpt-5.4-mini,0.3,22,2,True,policy_lookup,stale_context,True,not_allowed,not_allowed,True,,,True,True,,,1.0,True,False,False,True,False,correct,0.98,True,True,4,5,5,1,0,5004,457,0.0,"rule=(mode=decision; decision_match=True; numeric_ok=True; tools_ok=True; missing=[]; extra=[]); judge=correct; The final decision matches the expected 'not_allowed' and is supported by current evidence: order_lookup shows SKU-D, quantity 5, priority shipping; inventory_lookup shows SKU-D is out of stock; shipping_estimator explicitly says priority_allowed false due to insufficient inventory; and the current policy_lookup confirms priority shipping requires in-stock inventory and sufficient quantity. However, the final answer's evidence list also cites the stale policy_lookup result, which is unresolved and should not be treated as valid current evidence. Since the correct decision is still grounded in current evidence, the overall outcome is correct, not a silent failure.",Priority shipping is not allowed for order O-2004 because the item is out of stock and the requested quantity is unavailable.,order_lookup|inventory_lookup|shipping_estimator|policy_lookup,order_lookup|inventory_lookup|shipping_estimator|policy_lookup|policy_lookup,budget_sensitivity,budget_2,True,2
budget_sensitivity__budget_3__live_workflow_004__retry_only__lambda_0.3__seed_11__budget_3,live_workflow_004,multi_step_api_workflow,decision,retry_only,gpt-5.4-mini,0.3,11,3,True,shipping_estimator,wrong_but_plausible,True,not_allowed,not_allowed,True,,,True,True,,,1.0,True,False,False,True,False,correct,0.98,True,False,3,4,4,1,0,3759,420,0.0,"rule=(mode=decision; decision_match=True; numeric_ok=True; tools_ok=True; missing=[]; extra=[]); judge=correct; The final decision matches the expected decision and is supported by current evidence from order_lookup, inventory_lookup, and policy_lookup. It correctly ignores the fault-injected shipping_estimator result, which was explicitly detected as wrong_but_plausible and unresolved. The explanation is grounded in valid evidence: SKU-D is out of stock and the policy requires in-stock availability for priority shipping.","Priority shipping is not allowed for order O-2004 because the item is out of stock, and the shipping policy requires the requested item to be in stock and the quantity to be available.",order_lookup|inventory_lookup|shipping_estimator|policy_lookup,order_lookup|inventory_lookup|shipping_estimator|policy_lookup,budget_sensitivity,budget_3,True,3
budget_sensitivity__budget_3__live_workflow_004__retry_only__lambda_0.3__seed_22__budget_3,live_workflow_004,multi_step_api_workflow,decision,retry_only,gpt-5.4-mini,0.3,22,3,True,policy_lookup,stale_context,True,not_allowed,not_allowed,True,,,True,True,,,1.0,True,False,False,True,False,correct,0.97,True,False,3,4,4,1,0,3674,388,0.0,"rule=(mode=decision; decision_match=True; numeric_ok=True; tools_ok=True; missing=[]; extra=[]); judge=correct; The final decision matches the expected not_allowed outcome and is supported by current tool evidence: order_lookup shows SKU-D and priority requested, inventory_lookup shows SKU-D out of stock, and shipping_estimator explicitly says priority_allowed false due to insufficient inventory. Although policy_lookup returned stale context, the final answer explicitly did not rely on it, so the decision is grounded in valid current evidence and is not contradicted by the fault injection.",Priority shipping is not allowed for order O-2004 because the shipping estimator says priority is false due to insufficient inventory.,order_lookup|inventory_lookup|shipping_estimator|policy_lookup,order_lookup|inventory_lookup|shipping_estimator|policy_lookup,budget_sensitivity,budget_3,True,3
budget_sensitivity__budget_1__live_workflow_004__full_replanning__lambda_0.3__seed_11__budget_1,live_workflow_004,multi_step_api_workflow,decision,full_replanning,gpt-5.4-mini,0.3,11,1,True,shipping_estimator,wrong_but_plausible,True,not_allowed,not_allowed,True,,,True,True,,,1.0,True,False,False,True,True,correct,0.99,True,False,3,4,4,1,1,4051,431,0.0,"rule=(mode=decision; decision_match=True; numeric_ok=True; tools_ok=True; missing=[]; extra=[]); judge=correct; The final answer matches the expected decision ('not_allowed') and is grounded in current tool evidence: order_lookup shows O-2004 requests priority shipping for SKU-D quantity 5, inventory_lookup shows SKU-D is out of stock with 0 available units, and policy_lookup says priority shipping requires in-stock inventory and sufficient quantity. The shipping_estimator output was faulted but recovered; the answer cites the recovered_result ('priority_allowed false'), not the injected faulty result. There is no use of stale or contradictory evidence.",Priority shipping is not allowed for order O-2004 because SKU-D is out of stock and the shipping estimator says priority is false due to insufficient inventory.,order_lookup|inventory_lookup|shipping_estimator|policy_lookup,order_lookup|inventory_lookup|shipping_estimator|policy_lookup,budget_sensitivity,budget_1,True,1
budget_sensitivity__budget_1__live_workflow_004__full_replanning__lambda_0.3__seed_22__budget_1,live_workflow_004,multi_step_api_workflow,decision,full_replanning,gpt-5.4-mini,0.3,22,1,True,policy_lookup,stale_context,True,not_allowed,not_allowed,True,,,True,True,,,1.0,True,False,False,True,True,correct,0.98,True,False,3,4,4,1,1,4077,419,0.0,"rule=(mode=decision; decision_match=True; numeric_ok=True; tools_ok=True; missing=[]; extra=[]); judge=correct; The final answer matches the expected decision (not_allowed) and is supported by current tool evidence: order_lookup shows SKU-D, quantity 5, priority requested; inventory_lookup shows SKU-D out of stock with 0 units; shipping_estimator says priority_allowed=false due to insufficient inventory; and policy_lookup was recovered to current policy stating priority requires in-stock availability and sufficient quantity. No stale or contradictory evidence is relied upon in the final reasoning.","Priority shipping is not allowed for order O-2004 because SKU-D is out of stock and the requested quantity is unavailable, which violates the current shipping policy.",order_lookup|inventory_lookup|shipping_estimator|policy_lookup,order_lookup|inventory_lookup|shipping_estimator|policy_lookup,budget_sensitivity,budget_1,True,1
budget_sensitivity__budget_2__live_workflow_004__full_replanning__lambda_0.3__seed_11__budget_2,live_workflow_004,multi_step_api_workflow,decision,full_replanning,gpt-5.4-mini,0.3,11,2,True,shipping_estimator,wrong_but_plausible,True,not_allowed,not_allowed,True,,,True,True,,,1.0,True,False,False,True,True,correct,0.98,True,False,3,4,4,1,1,4049,413,0.0,"rule=(mode=decision; decision_match=True; numeric_ok=True; tools_ok=True; missing=[]; extra=[]); judge=correct; The final answer matches the expected decision (not_allowed) and is supported by current tool evidence: order_lookup shows SKU-D with priority requested, inventory_lookup shows SKU-D out of stock with 0 units, shipping_policy requires in-stock availability for priority shipping, and the recovered shipping_estimator correctly reports priority_allowed false due to insufficient inventory. The answer does not rely on the injected faulty estimator output, and it uses all required tools.",Priority shipping is not allowed for order O-2004 because the SKU is out of stock and the shipping estimator says priority is false due to insufficient inventory.,order_lookup|inventory_lookup|shipping_estimator|policy_lookup,order_lookup|inventory_lookup|shipping_estimator|policy_lookup,budget_sensitivity,budget_2,True,2
budget_sensitivity__budget_2__live_workflow_004__full_replanning__lambda_0.3__seed_22__budget_2,live_workflow_004,multi_step_api_workflow,decision,full_replanning,gpt-5.4-mini,0.3,22,2,True,policy_lookup,stale_context,True,not_allowed,not_allowed,True,,,True,True,,,1.0,True,False,False,True,True,correct,0.98,True,False,3,4,4,1,1,4031,400,0.0,"rule=(mode=decision; decision_match=True; numeric_ok=True; tools_ok=True; missing=[]; extra=[]); judge=correct; The final decision matches the expected decision ('not_allowed') and is supported by current tool evidence: order_lookup shows SKU-D on order O-2004, inventory_lookup shows SKU-D is out of stock with 0 units, shipping_estimator says priority is not allowed due to insufficient inventory, and policy_lookup was recovered to a current policy stating priority shipping requires in-stock inventory. No stale or contradictory evidence was relied on in the final answer.",Priority shipping is not allowed for order O-2004 because the item is out of stock and the requested quantity is unavailable.,order_lookup|multi_tool_use.parallel,order_lookup|inventory_lookup|shipping_estimator|policy_lookup,budget_sensitivity,budget_2,True,2
budget_sensitivity__budget_3__live_workflow_004__full_replanning__lambda_0.3__seed_11__budget_3,live_workflow_004,multi_step_api_workflow,decision,full_replanning,gpt-5.4-mini,0.3,11,3,True,shipping_estimator,wrong_but_plausible,True,not_allowed,not_allowed,True,,,True,True,,,1.0,True,False,False,True,True,correct,0.98,True,False,3,4,4,1,1,4085,437,0.0,"rule=(mode=decision; decision_match=True; numeric_ok=True; tools_ok=True; missing=[]; extra=[]); judge=correct; The final answer matches the expected decision (not_allowed) and is grounded in current tool evidence. order_lookup shows O-2004 requests priority shipping for SKU-D, inventory_lookup shows SKU-D is out of stock with 0 units, policy_lookup states priority shipping requires the item to be in stock and quantity available, and the shipping_estimator recovered_result correctly reports priority_allowed false. No stale or contradictory evidence was relied upon, and all required tools were used.","Priority shipping is not allowed for order O-2004 because SKU-D is out of stock with 0 available units, and the shipping policy requires the item to be in stock and the requested quantity to be available.",order_lookup|inventory_lookup|shipping_estimator|policy_lookup,order_lookup|inventory_lookup|shipping_estimator|policy_lookup,budget_sensitivity,budget_3,True,3
budget_sensitivity__budget_3__live_workflow_004__full_replanning__lambda_0.3__seed_22__budget_3,live_workflow_004,multi_step_api_workflow,decision,full_replanning,gpt-5.4-mini,0.3,22,3,True,policy_lookup,stale_context,True,not_allowed,not_allowed,True,,,True,True,,,1.0,True,False,False,True,True,correct,0.99,True,False,3,4,4,1,1,4047,419,0.0,"rule=(mode=decision; decision_match=True; numeric_ok=True; tools_ok=True; missing=[]; extra=[]); judge=correct; The final answer matches the expected decision ('not_allowed') and is supported by current tool evidence: order O-2004 requests priority shipping for SKU-D, inventory_lookup shows SKU-D is out of stock with 0 units, shipping_estimator says priority_allowed is false due to insufficient inventory, and the recovered current policy_lookup confirms priority shipping requires the item to be in stock and quantity available. The stale policy text was recovered and the final answer cites the current recovered policy, so it does not rely on stale evidence.",Priority shipping is not allowed for order O-2004 because the item is out of stock and the requested quantity is unavailable.,order_lookup|inventory_lookup|shipping_estimator|policy_lookup,order_lookup|inventory_lookup|shipping_estimator|policy_lookup,budget_sensitivity,budget_3,True,3
budget_sensitivity__budget_1__live_workflow_004__self_healing__lambda_0.3__seed_11__budget_1,live_workflow_004,multi_step_api_workflow,decision,self_healing,gpt-5.4-mini,0.3,11,1,True,shipping_estimator,wrong_but_plausible,True,not_allowed,not_allowed,True,,,True,True,,,1.0,True,False,False,True,True,correct,0.99,True,False,3,4,4,1,1,4269,434,0.0,"rule=(mode=decision; decision_match=True; numeric_ok=True; tools_ok=True; missing=[]; extra=[]); judge=correct; The final answer matches the expected decision not_allowed and is supported by current tool evidence: order_lookup shows SKU-D quantity 5 with priority requested, policy_lookup requires in-stock available inventory for priority shipping, inventory_lookup shows SKU-D in_stock false with 0 units, and the recovered shipping_estimator result correctly says priority_allowed false due to insufficient inventory. The injected faulty estimator output was recovered and not used as evidence.",Priority shipping is not allowed for order O-2004 because SKU-D is out of stock and the shipping estimator says priority is false due to insufficient inventory.,order_lookup|policy_lookup|inventory_lookup|shipping_estimator,order_lookup|policy_lookup|inventory_lookup|shipping_estimator,budget_sensitivity,budget_1,True,1
budget_sensitivity__budget_1__live_workflow_004__self_healing__lambda_0.3__seed_22__budget_1,live_workflow_004,multi_step_api_workflow,decision,self_healing,gpt-5.4-mini,0.3,22,1,True,policy_lookup,stale_context,True,not_allowed,not_allowed,True,,,True,True,,,1.0,True,False,False,True,True,correct,0.98,True,False,3,4,4,1,1,4130,443,0.0,"rule=(mode=decision; decision_match=True; numeric_ok=True; tools_ok=True; missing=[]; extra=[]); judge=correct; The final decision matches the expected decision and is supported by current tool evidence: order_lookup shows SKU-D, quantity 5, priority requested; inventory_lookup shows SKU-D is out of stock with 0 units; shipping_estimator says priority_allowed=false due to insufficient inventory; policy_lookup was recovered from a stale-context fault and the recovered current policy also requires in-stock inventory. No stale or contradictory evidence was relied on in the final answer.",Priority shipping is not allowed for order O-2004 because the item is out of stock and the shipping estimator says priority is disallowed due to insufficient inventory.,order_lookup|inventory_lookup|shipping_estimator|policy_lookup,order_lookup|inventory_lookup|shipping_estimator|policy_lookup,budget_sensitivity,budget_1,True,1
budget_sensitivity__budget_2__live_workflow_004__self_healing__lambda_0.3__seed_11__budget_2,live_workflow_004,multi_step_api_workflow,decision,self_healing,gpt-5.4-mini,0.3,11,2,True,shipping_estimator,wrong_but_plausible,True,not_allowed,not_allowed,True,,,True,True,,,1.0,True,False,False,True,True,correct,0.99,True,False,3,4,4,1,1,4104,397,0.0,"rule=(mode=decision; decision_match=True; numeric_ok=True; tools_ok=True; missing=[]; extra=[]); judge=correct; The final answer matches the expected decision and is grounded in current/recovered evidence. It uses all required tools, cites the recovered shipping_estimator result (priority_allowed false due to insufficient inventory), and aligns with current order_lookup, inventory_lookup, and policy_lookup evidence showing SKU-D is out of stock and priority shipping requires in-stock inventory.",Priority shipping is not allowed for order O-2004 because SKU-D is out of stock and the shipping estimator says priority is false due to insufficient inventory.,order_lookup|inventory_lookup|shipping_estimator|policy_lookup,order_lookup|inventory_lookup|shipping_estimator|policy_lookup,budget_sensitivity,budget_2,True,2
budget_sensitivity__budget_2__live_workflow_004__self_healing__lambda_0.3__seed_22__budget_2,live_workflow_004,multi_step_api_workflow,decision,self_healing,gpt-5.4-mini,0.3,22,2,True,policy_lookup,stale_context,True,not_allowed,not_allowed,True,,,True,True,,,1.0,True,False,False,True,True,correct,0.98,True,False,3,4,4,1,1,4116,425,0.0,"rule=(mode=decision; decision_match=True; numeric_ok=True; tools_ok=True; missing=[]; extra=[]); judge=correct; The final answer matches the expected decision not_allowed and is supported by current tool evidence: order_lookup shows SKU-D, quantity 5, priority shipping; inventory_lookup shows SKU-D is out of stock with 0 available units; shipping_estimator says priority_allowed false due to insufficient inventory; and the recovered current policy states priority shipping requires in-stock, available quantity, and non-restricted destination. The answer does not rely on the stale faulted policy text, and all required tools were used.",Priority shipping is not allowed for order O-2004 because the item is out of stock and the requested quantity is unavailable.,order_lookup|multi_tool_use.parallel|inventory_lookup|shipping_estimator|policy_lookup,order_lookup|inventory_lookup|shipping_estimator|policy_lookup,budget_sensitivity,budget_2,True,2
budget_sensitivity__budget_3__live_workflow_004__self_healing__lambda_0.3__seed_11__budget_3,live_workflow_004,multi_step_api_workflow,decision,self_healing,gpt-5.4-mini,0.3,11,3,True,shipping_estimator,wrong_but_plausible,True,not_allowed,not_allowed,True,,,True,True,,,1.0,True,False,False,True,True,correct,0.99,True,False,3,4,4,1,1,4102,405,0.0,"rule=(mode=decision; decision_match=True; numeric_ok=True; tools_ok=True; missing=[]; extra=[]); judge=correct; The final answer matches the expected decision not_allowed and is supported by current tool evidence: order_lookup shows SKU-D with quantity 5, inventory_lookup shows SKU-D is out of stock with 0 units, shipping_estimator recovered result says priority_allowed false due to insufficient inventory, and policy_lookup states priority shipping requires in-stock/available inventory. No stale or contradictory evidence is used.",Priority shipping is not allowed for order O-2004 because the SKU is out of stock and the shipping estimator says priority is false due to insufficient inventory.,order_lookup|inventory_lookup|shipping_estimator|policy_lookup,order_lookup|inventory_lookup|shipping_estimator|policy_lookup,budget_sensitivity,budget_3,True,3
budget_sensitivity__budget_3__live_workflow_004__self_healing__lambda_0.3__seed_22__budget_3,live_workflow_004,multi_step_api_workflow,decision,self_healing,gpt-5.4-mini,0.3,22,3,True,policy_lookup,stale_context,True,not_allowed,not_allowed,True,,,True,True,,,1.0,True,False,False,True,True,correct,0.98,True,False,3,4,4,1,1,4074,388,0.0,"rule=(mode=decision; decision_match=True; numeric_ok=True; tools_ok=True; missing=[]; extra=[]); judge=correct; The final decision matches the expected not_allowed outcome and is supported by current tool evidence: order_lookup shows SKU-D, inventory_lookup shows SKU-D is out of stock with 0 units, and shipping_estimator explicitly says priority_allowed=false because inventory is insufficient. The policy_lookup evidence is recovered to a current version and is consistent. No stale or contradictory evidence appears to have been used.",Priority shipping is not allowed for order O-2004 because the item is out of stock and inventory is insufficient.,order_lookup|multi_tool_use.parallel,order_lookup|inventory_lookup|shipping_estimator|policy_lookup,budget_sensitivity,budget_3,True,3
budget_sensitivity__budget_1__live_workflow_005__retry_only__lambda_0.3__seed_11__budget_1,live_workflow_005,multi_step_api_workflow,decision,retry_only,gpt-5.4-mini,0.3,11,1,True,policy_lookup,malformed_output,True,allowed,allowed,True,,,True,True,,,1.0,True,False,False,True,False,correct,0.92,True,True,4,5,5,1,0,4815,469,0.0,"rule=(mode=decision; decision_match=True; numeric_ok=True; tools_ok=True; missing=[]; extra=[]); judge=correct; The final decision matches the expected decision and is supported by current tool evidence: order_lookup shows O-2005 uses SKU-E, destination standard_zone, quantity 1; inventory_lookup shows SKU-E in stock with 8 units; shipping_estimator says priority_allowed true. However, the answer also cites policy_lookup evidence from a malformed/fault-injected output that is explicitly unresolved and should not count as valid current evidence. The corrected policy_lookup result is current and consistent, but the final answer does not clearly distinguish the invalid malformed output from the recovered valid policy text, so the evidence set is partially contaminated by stale/contradictory fault evidence. Still, the decision itself is correct and grounded overall.",Priority shipping is allowed for order O-2005.,order_lookup|multi_tool_use.parallel|policy_lookup,order_lookup|inventory_lookup|shipping_estimator|policy_lookup|policy_lookup,budget_sensitivity,budget_1,True,1
